orthogroup_id	no_sequences	no_species	avg_seq_length	representative_seqid	representative_seqid_length	num_representative_hits	is_best_representative_seq	best_strata	best_strata_taxa	best_strata_total_species	best_strata_species_in_OG	best_strata_species_in_OG_proportion_total	non.strata_taxa_in_analysis	non.strata_taxa_expectedHDF_false	non.strata_taxa_expectedHDF_ambiguous	non.strata_taxa_expectedHDF_true	non.strata_taxa_expectedHDF_false_proportion	non.strata_taxa_expectedHDF_ambiguous_proportion	non.strata_taxa_expectedHDF_true_proportion	strata_nonOG_taxa_in_analysis	strata_nonOG_taxa_expectedHDF_false	strata_nonOG_taxa_expectedHDF_ambiguous	strata_nonOG_taxa_expectedHDF_true	strata_nonOG_taxa_expectedHDF_false_proportion	strata_nonOG_taxa_expectedHDF_ambiguous_proportion	strata_nonOG_taxa_expectedHDF_true_proportion	designation
OG0037882	8	8	90.25	Seriatopora_hystrix_REEFv1___7870	104	8	yes	order	Scleractinia	59	8	13.55	61	2	6	53	3.27869	9.83607	86.8852	51	16	35	0	31.3725	68.6275	0	Dark-Restricted
OG0037884	8	8	81.25	Pachyseris_speciosa_OIAUv0.12___0.1.m1.29673.m1	172	7	yes	order	Scleractinia	59	8	13.55	61	0	2	59	0	3.27869	96.7213	51	7	37	7	13.7255	72.549	13.7255	Dark-Restricted
OG0037895	8	4	285.75	Porites_australiensis_SLJPv1___s0893.g7.t1	486	7	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0042416	8	8	91.25	Porites_australiensis_SLJPv1___s0270.g25.t1	72	8	yes	order	Scleractinia	59	8	13.55	61	0	1	60	0	1.63934	98.3607	51	8	10	33	15.6863	19.6078	64.7059	Dark-Restricted
OG0042422	8	8	224.25	Platygyra_sinensis_SDTHv1___evm.model.contig_25149.5	236	8	yes	order	Scleractinia	59	8	13.55	61	12	8	41	19.6721	13.1148	67.2131	51	51	0	0	100	0	0	Dark-Restricted
OG0042423	8	5	114.12	Porites_rus_NAIDv1___35695_t	132	8	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	1	53	0	1.85185	98.1481	0	Dark-Restricted
OG0042449	8	8	100.12	Seriatopora_hystrix_REEFv1___85187	118	6	yes	order	Scleractinia	59	8	13.55	61	0	0	61	0	0	100	51	4	3	44	7.84314	5.88235	86.2745	Dark-Restricted
OG0042971	8	6	162.62	Pocillopora_meandrina_KBHIv1___RNAseq.g28558.t1	279	8	yes	order	Scleractinia	59	6	10.16	61	0	16	45	0	26.2295	73.7705	53	3	7	43	5.66038	13.2075	81.1321	Dark-Restricted
OG0042976	8	8	173.12	Pseudodiploria_strigosa_REEFv1___28537	215	8	yes	order	Scleractinia	59	8	13.55	61	8	19	34	13.1148	31.1475	55.7377	51	51	0	0	100	0	0	Dark-Restricted
OG0042977	8	8	102.5	Stylophora_pistillata_GAJOv1___9665	82	7	yes	order	Scleractinia	59	8	13.55	61	0	61	0	0	100	0	51	4	47	0	7.84314	92.1569	0	Dark-Restricted
OG0043057	8	8	136.75	Orbicella_faveolata_NAPAv1___XP_020603463.1	134	8	yes	order	Scleractinia	59	8	13.55	61	6	6	49	9.83607	9.83607	80.3279	51	51	0	0	100	0	0	Dark-Restricted
OG0043141	8	5	138.38	Porites_evermanni_NAPFv1___00000678	132	8	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	0	54	0	0	100	0	Dark-Restricted
OG0043149	8	3	134	Pocillopora_damicornis_SIPAv1___00012632-RA	179	5	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0043462	7	7	70.86	Acropora_acuminata_SLJPv1___s0216.g9.t1	80	6	yes	order	Scleractinia	59	7	11.86	61	0	2	59	0	3.27869	96.7213	52	11	39	2	21.1538	75	3.84615	Dark-Restricted
OG0043529	7	7	132.57	Montipora_capitata_WTHIv1.1___g35841.t1	125	7	yes	order	Scleractinia	59	7	11.86	61	0	56	5	0	91.8033	8.19672	52	2	50	0	3.84615	96.1538	0	Dark-Restricted
OG0043545	7	6	86.29	Pachyseris_speciosa_OIAUv0.12___0.1.m1.29746.m1	81	5	yes	order	Scleractinia	59	6	10.16	61	2	4	55	3.27869	6.55738	90.1639	53	47	6	0	88.6792	11.3208	0	Dark-Restricted
OG0043562	7	4	89	Montipora_capitata_KBHIv3___RNAseq.g50332.t1	93	4	yes	order	Scleractinia	59	4	6.77	61	1	5	55	1.63934	8.19672	90.1639	55	31	23	1	56.3636	41.8182	1.81818	Dark-Restricted
OG0043564	7	7	277	Montipora_capitata_WTHIv1.1___g16411.t1	211	7	yes	order	Scleractinia	59	7	11.86	61	0	6	55	0	9.83607	90.1639	52	2	50	0	3.84615	96.1538	0	Dark-Restricted
OG0043570	7	7	103.57	Montipora_capitata_KBHIv3___TS.g44933.t1	154	7	yes	order	Scleractinia	59	7	11.86	61	0	1	60	0	1.63934	98.3607	52	3	27	22	5.76923	51.9231	42.3077	Dark-Restricted
OG0043596	7	6	141.29	Montipora_capitata_KBHIv3___RNAseq.g7974.t1	212	5	yes	order	Scleractinia	59	6	10.16	61	0	0	61	0	0	100	53	1	1	51	1.88679	1.88679	96.2264	Dark-Restricted
OG0043597	7	7	117.71	Platygyra_sinensis_SDTHv1___evm.model.scaffold_16576.32	127	4	yes	order	Scleractinia	59	7	11.86	61	1	29	31	1.63934	47.541	50.8197	52	14	38	0	26.9231	73.0769	0	Dark-Restricted
OG0043605	7	5	140.57	Montipora_cactus_SLJPv2___sc0000886.g0002.t1	159	6	yes	order	Scleractinia	59	5	8.47	61	0	12	49	0	19.6721	80.3279	54	5	49	0	9.25926	90.7407	0	Dark-Restricted
OG0044039	7	7	110	Porites_astreoides_BBBMv1___11026-RA	117	5	yes	order	Scleractinia	59	7	11.86	61	0	2	59	0	3.27869	96.7213	52	3	33	16	5.76923	63.4615	30.7692	Dark-Restricted
OG0044044	7	6	93	Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript25944_f8p0_443_m.704	87	7	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	2	51	0	3.77358	96.2264	0	Dark-Restricted
OG0044054	7	5	289.71	Montipora_capitata_KBHIv3___RNAseq.g6627.t1	609	7	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	0	54	0	0	100	0	Dark-Restricted
OG0044055	7	7	287	Pocillopora_meandrina_KBHIv1___TS.g13949.t1	283	7	yes	order	Scleractinia	59	7	11.86	61	6	53	2	9.83607	86.8852	3.27869	52	52	0	0	100	0	0	Dark-Restricted
OG0044059	7	7	225.86	Fungia_scutaria_REEFv1___65652	465	7	yes	order	Scleractinia	59	7	11.86	61	1	58	2	1.63934	95.082	3.27869	52	17	35	0	32.6923	67.3077	0	Dark-Restricted
OG0044060	7	4	294	Porites_compressa_KBHIv1___RNAseq.g947.t1	390	7	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	1	54	0	1.81818	98.1818	0	Dark-Restricted
OG0044072	7	7	118	Platygyra_sinensis_SDTHv1___evm.model.contig_81189.6	146	7	yes	order	Scleractinia	59	7	11.86	61	0	61	0	0	100	0	52	3	49	0	5.76923	94.2308	0	Dark-Restricted
OG0044706	7	6	133.29	Porites_australiensis_SLJPv1___s0071.g28.t1	136	7	yes	order	Scleractinia	59	6	10.16	61	6	55	0	9.83607	90.1639	0	53	53	0	0	100	0	0	Dark-Restricted
OG0044707	7	6	236	Pseudodiploria_strigosa_REEFv1___29732	250	3	yes	order	Scleractinia	59	6	10.16	61	0	49	12	0	80.3279	19.6721	53	1	52	0	1.88679	98.1132	0	Dark-Restricted
OG0044747	7	7	117.86	Porites_australiensis_SLJPv1___s0175.g1.t1	120	7	yes	order	Scleractinia	59	7	11.86	61	2	59	0	3.27869	96.7213	0	52	48	4	0	92.3077	7.69231	0	Dark-Restricted
OG0044749	7	7	179.14	Pseudodiploria_strigosa_REEFv1___16306	178	7	yes	order	Scleractinia	59	7	11.86	61	0	6	55	0	9.83607	90.1639	52	2	50	0	3.84615	96.1538	0	Dark-Restricted
OG0044759	7	5	98.43	Pocillopora_cf_effusa_NAPFv3___00010783	160	7	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	6	48	0	11.1111	88.8889	0	Dark-Restricted
OG0044968	7	5	120	Porites_compressa_KBHIv1___TS.g24387.t1	102	7	yes	order	Scleractinia	59	5	8.47	61	12	27	22	19.6721	44.2623	36.0656	54	54	0	0	100	0	0	Dark-Restricted
OG0045017	7	4	147.29	Madracis_auretenra_REEFv1___21076	104	7	yes	order	Scleractinia	59	4	6.77	61	1	60	0	1.63934	98.3607	0	55	16	39	0	29.0909	70.9091	0	Dark-Restricted
OG0045018	7	6	197.71	Porites_rus_NAIDv1___25686_t	243	6	yes	order	Scleractinia	59	6	10.16	61	2	4	55	3.27869	6.55738	90.1639	53	27	26	0	50.9434	49.0566	0	Dark-Restricted
OG0045022	7	5	458	Montastrea_cavernosa_FGUSv2___20972-RA	981	7	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	0	54	0	0	100	0	Dark-Restricted
OG0045026	7	4	143.57	Platygyra_carnosus_REEFv1___54528	107	7	yes	order	Scleractinia	59	4	6.77	61	2	59	0	3.27869	96.7213	0	55	1	54	0	1.81818	98.1818	0	Dark-Restricted
OG0045032	7	6	136	Platygyra_sinensis_SDTHv1___evm.model.contig_29630.2	136	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	5	48	0	9.43396	90.566	0	Dark-Restricted
OG0045038	7	7	83	Pocillopora_verrucosa_XSCSv1___transcript_HQ_E1_1_transcript24847_f5p0_417_m.207	90	7	yes	order	Scleractinia	59	7	11.86	61	0	6	55	0	9.83607	90.1639	52	4	48	0	7.69231	92.3077	0	Dark-Restricted
OG0045043	7	7	91.71	Porites_evermanni_NAPFv1___00013428	84	7	yes	order	Scleractinia	59	7	11.86	61	6	48	7	9.83607	78.6885	11.4754	52	52	0	0	100	0	0	Dark-Restricted
OG0045046	7	6	138.43	Porites_lobata_NAPFv3___00018319	153	7	yes	order	Scleractinia	59	6	10.16	61	0	5	56	0	8.19672	91.8033	53	14	38	1	26.4151	71.6981	1.88679	Dark-Restricted
OG0045049	7	7	97.14	Pocillopora_damicornis_SIPAv1___00002507-RA	98	7	yes	order	Scleractinia	59	7	11.86	61	0	6	55	0	9.83607	90.1639	52	7	45	0	13.4615	86.5385	0	Dark-Restricted
OG0045054	7	3	40	Galaxea_fascicularis_REEFv1___m1.11609.m1	70	7	yes	order	Scleractinia	59	3	5.08	61	5	7	49	8.19672	11.4754	80.3279	56	55	1	0	98.2143	1.78571	0	Dark-Restricted
OG0045070	7	5	219	Porites_rus_NAIDv1___35237_t	228	7	yes	order	Scleractinia	59	5	8.47	61	1	60	0	1.63934	98.3607	0	54	13	41	0	24.0741	75.9259	0	Dark-Restricted
OG0049675	7	6	127.86	Porites_compressa_KBHIv1___RNAseq.g929.t1	116	7	yes	order	Scleractinia	59	6	10.16	61	0	18	43	0	29.5082	70.4918	53	7	46	0	13.2075	86.7925	0	Dark-Restricted
OG0049692	7	7	131.14	Pseudodiploria_strigosa_REEFv1___13645	125	7	yes	order	Scleractinia	59	7	11.86	61	2	59	0	3.27869	96.7213	0	52	29	23	0	55.7692	44.2308	0	Dark-Restricted
OG0049697	7	7	129.29	Pocillopora_acuta_KBHIv2___RNAseq.g5746.t1	144	7	yes	order	Scleractinia	59	7	11.86	61	0	6	55	0	9.83607	90.1639	52	9	43	0	17.3077	82.6923	0	Dark-Restricted
OG0049712	7	6	141.71	Pocillopora_cf_effusa_NAPFv3___00021305	151	7	yes	order	Scleractinia	59	6	10.16	61	0	5	56	0	8.19672	91.8033	53	6	43	4	11.3208	81.1321	7.54717	Dark-Restricted
OG0049714	7	6	96.86	Porites_rus_NAIDv1___36825_t	103	6	yes	order	Scleractinia	59	6	10.16	61	0	0	61	0	0	100	53	1	3	49	1.88679	5.66038	92.4528	Dark-Restricted
OG0049715	7	7	103.86	Pseudodiploria_strigosa_REEFv1___32528	127	7	yes	order	Scleractinia	59	7	11.86	61	1	60	0	1.63934	98.3607	0	52	17	35	0	32.6923	67.3077	0	Dark-Restricted
OG0050591	7	5	99	Montipora_capitata_KBHIv3___RNAseq.g9821.t1	99	6	yes	order	Scleractinia	59	5	8.47	61	0	6	55	0	9.83607	90.1639	54	5	49	0	9.25926	90.7407	0	Dark-Restricted
OG0050592	7	7	96.29	Pocillopora_verrucosa_RSSAv1___g16932.t1	110	7	yes	order	Scleractinia	59	7	11.86	61	6	6	49	9.83607	9.83607	80.3279	52	52	0	0	100	0	0	Dark-Restricted
OG0050593	7	5	84.29	Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript20748_f2p0_436_m.1141	94	7	yes	order	Scleractinia	59	5	8.47	61	5	39	17	8.19672	63.9344	27.8689	54	53	1	0	98.1481	1.85185	0	Dark-Restricted
OG0050648	7	4	149.71	Porites_australiensis_SLJPv1___s0009.g11.t1	74	6	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	4	2	49	7.27273	3.63636	89.0909	Dark-Restricted
OG0050650	7	3	165.57	Porites_lutea_OIAUv1.1___m8.33057.m1	161	5	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0050824	7	7	111.57	Porites_australiensis_SLJPv1___s0186.g15.t1	102	7	yes	order	Scleractinia	59	7	11.86	61	6	6	49	9.83607	9.83607	80.3279	52	52	0	0	100	0	0	Dark-Restricted
OG0050838	7	4	150	Porites_lutea_OIAUv1.1___m8.30336.m1	194	6	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	0	4	51	0	7.27273	92.7273	Dark-Restricted
OG0051270	6	6	147.5	Acropora_intermedia_SLJPv1___s0060.g12.t1	95	3	no	order	Scleractinia	59	6	10.16	61	0	0	61	0	0	100	53	3	9	41	5.66038	16.9811	77.3585	Dark-Restricted
OG0051319	6	6	337.67	Platygyra_sinensis_SDTHv1___evm.model.contig_27690.4	479	6	yes	order	Scleractinia	59	6	10.16	61	2	4	55	3.27869	6.55738	90.1639	53	28	24	1	52.8302	45.283	1.88679	Dark-Restricted
OG0051320	6	6	101.67	Acropora_tenuis_SLJPv1___s0062.g112.t1	134	5	yes	order	Scleractinia	59	6	10.16	61	0	0	61	0	0	100	53	1	12	40	1.88679	22.6415	75.4717	Dark-Restricted
OG0051328	6	6	144.67	Acropora_digitifera_SLJPv2___s0052.g44.t1	193	6	yes	order	Scleractinia	59	6	10.16	61	0	0	61	0	0	100	53	13	2	38	24.5283	3.77358	71.6981	Dark-Restricted
OG0051333	6	6	109	Pseudodiploria_strigosa_REEFv1___15371	118	6	yes	order	Scleractinia	59	6	10.16	61	1	60	0	1.63934	98.3607	0	53	11	42	0	20.7547	79.2453	0	Dark-Restricted
OG0051336	6	5	129.33	Acropora_tenuis_SLJPv1___s1539.g1.t1	159	6	yes	order	Scleractinia	59	5	8.47	61	0	2	59	0	3.27869	96.7213	54	14	37	3	25.9259	68.5185	5.55556	Dark-Restricted
OG0051337	6	6	92.5	Acropora_nasuta_SLJPv1___s0070.g54.t1	77	5	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	13	40	0	24.5283	75.4717	0	Dark-Restricted
OG0051339	6	6	112	Porites_rus_NAIDv1___22536_t	158	6	yes	order	Scleractinia	59	6	10.16	61	4	11	46	6.55738	18.0328	75.4098	53	51	2	0	96.2264	3.77358	0	Dark-Restricted
OG0051346	6	3	323.5	Platygyra_sinensis_SDTHv1___evm.model.contig_88499.2	779	5	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	13	42	1	23.2143	75	1.78571	Dark-Restricted
OG0051351	6	5	87.5	Pocillopora_meandrina_KBHIv1___RNAseq.g20915.t1	114	6	yes	order	Scleractinia	59	5	8.47	61	12	45	4	19.6721	73.7705	6.55738	54	54	0	0	100	0	0	Dark-Restricted
OG0051362	6	6	120.17	Montipora_cactus_SLJPv2___sc0000094.g0007.t1	118	4	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	2	51	0	3.77358	96.2264	0	Dark-Restricted
OG0051384	6	6	147.67	Porites_lobata_REEFv1___26585	126	4	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	0	53	0	0	100	0	Dark-Restricted
OG0051386	6	6	161.83	Montastrea_cavernosa_FGUSv2___03889-RA	294	5	yes	order	Scleractinia	59	6	10.16	61	0	56	5	0	91.8033	8.19672	53	8	45	0	15.0943	84.9057	0	Dark-Restricted
OG0051405	6	5	117.67	Platygyra_sinensis_SDTHv1___evm.model.contig_71387.3	138	6	yes	order	Scleractinia	59	5	8.47	61	1	4	56	1.63934	6.55738	91.8033	54	17	36	1	31.4815	66.6667	1.85185	Dark-Restricted
OG0051407	6	6	149.83	Pocillopora_acuta_KBHIv2___RNAseq.g10889.t1	144	5	yes	order	Scleractinia	59	6	10.16	61	2	6	53	3.27869	9.83607	86.8852	53	17	36	0	32.0755	67.9245	0	Dark-Restricted
OG0051413	6	6	91.33	Porites_rus_NAIDv1___676_t	123	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	8	45	0	15.0943	84.9057	0	Dark-Restricted
OG0051426	6	3	148.17	Porites_australiensis_SLJPv1___s1450.g2.t1	157	6	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0051427	6	6	118.5	Porites_rus_NAIDv1___23541_t	209	6	yes	order	Scleractinia	59	6	10.16	61	1	5	55	1.63934	8.19672	90.1639	53	13	40	0	24.5283	75.4717	0	Dark-Restricted
OG0051986	6	4	230.5	Montipora_capitata_KBHIv3___RNAseq.g8026.t1	299	6	yes	order	Scleractinia	59	4	6.77	61	0	4	57	0	6.55738	93.4426	55	4	48	3	7.27273	87.2727	5.45455	Dark-Restricted
OG0051996	6	3	208.33	Astreopora_myriophthalma_SLJPv2___sc0000086.g0121.t1	193	5	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	15	23	18	26.7857	41.0714	32.1429	Dark-Restricted
OG0051998	6	4	199	Montastrea_cavernosa_FGUSv2___06043-RA	193	6	yes	order	Scleractinia	59	4	6.77	61	0	2	59	0	3.27869	96.7213	55	0	23	32	0	41.8182	58.1818	Dark-Restricted
OG0052006	6	6	116.67	Montastrea_cavernosa_FGUSv2___05103-RA	132	6	yes	order	Scleractinia	59	6	10.16	61	12	49	0	19.6721	80.3279	0	53	53	0	0	100	0	0	Dark-Restricted
OG0052033	6	6	193.17	Porites_rus_NAIDv1___37608_t	219	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	1	52	0	1.88679	98.1132	0	Dark-Restricted
OG0052797	6	6	179.67	Montastraea_cavernosa_REEFv1___25321	315	3	no	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	2	51	0	3.77358	96.2264	0	Dark-Restricted
OG0052806	6	6	114.67	Ctenactis_echinata_NAJPv1___GDZV01020861.1.p1	129	6	yes	order	Scleractinia	59	6	10.16	61	0	12	49	0	19.6721	80.3279	53	1	52	0	1.88679	98.1132	0	Dark-Restricted
OG0052807	6	6	130.33	Montastraea_cavernosa_REEFv1___25324	116	5	yes	order	Scleractinia	59	6	10.16	61	0	59	2	0	96.7213	3.27869	53	6	47	0	11.3208	88.6792	0	Dark-Restricted
OG0052855	6	6	115.83	Pocillopora_cf_effusa_NAPFv3___00019374	163	6	yes	order	Scleractinia	59	6	10.16	61	0	55	6	0	90.1639	9.83607	53	1	52	0	1.88679	98.1132	0	Dark-Restricted
OG0052859	6	6	101.33	Pocillopora_damicornis_SIPAv1___00002255-RA	121	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	4	49	0	7.54717	92.4528	0	Dark-Restricted
OG0052862	6	5	126	Seriatopora_hystrix_REEFv1___50378	132	6	yes	order	Scleractinia	59	5	8.47	61	0	2	59	0	3.27869	96.7213	54	11	10	33	20.3704	18.5185	61.1111	Dark-Restricted
OG0053105	6	4	162.83	Platygyra_sinensis_SDTHv1___evm.model.contig_46664.1	280	3	no	order	Scleractinia	59	4	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0053121	6	5	110.67	Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript16756_f2p0_989_m.1033	75	3	yes	order	Scleractinia	59	5	8.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0053124	6	4	148.67	Porites_astreoides_BBBMv1___60953-RA	194	3	no	order	Scleractinia	59	4	6.77	61	12	7	42	19.6721	11.4754	68.8525	55	55	0	0	100	0	0	Dark-Restricted
OG0053143	6	6	128.83	Seriatopora_hystrix_REEFv1___40225	111	6	yes	order	Scleractinia	59	6	10.16	61	0	5	56	0	8.19672	91.8033	53	9	42	2	16.9811	79.2453	3.77358	Dark-Restricted
OG0053147	6	3	184.17	Madracis_auretenra_REEFv1___50073	106	6	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	0	55	1	0	98.2143	1.78571	Dark-Restricted
OG0053151	6	6	162.17	Platygyra_sinensis_SDTHv1___evm.model.contig_15191.1	351	6	yes	order	Scleractinia	59	6	10.16	61	0	0	61	0	0	100	53	2	4	47	3.77358	7.54717	88.6792	Dark-Restricted
OG0053154	6	5	318.33	Madracis_auretenra_REEFv1___25659	293	4	yes	order	Scleractinia	59	5	8.47	61	1	5	55	1.63934	8.19672	90.1639	54	19	35	0	35.1852	64.8148	0	Dark-Restricted
OG0053156	6	6	103.67	Pocillopora_meandrina_KBHIv1___RNAseq.g26315.t1	96	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	7	46	0	13.2075	86.7925	0	Dark-Restricted
OG0053158	6	6	126.67	Seriatopora_hystrix_REEFv1___25636	124	5	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	14	39	0	26.4151	73.5849	0	Dark-Restricted
OG0053159	6	6	153.83	Pseudodiploria_strigosa_REEFv1___10533	147	6	yes	order	Scleractinia	59	6	10.16	61	0	12	49	0	19.6721	80.3279	53	7	46	0	13.2075	86.7925	0	Dark-Restricted
OG0053160	6	6	180	Fungia_scutaria_REEFv1___59180	256	6	yes	order	Scleractinia	59	6	10.16	61	2	35	24	3.27869	57.377	39.3443	53	20	33	0	37.7358	62.2642	0	Dark-Restricted
OG0053182	6	6	250.5	Montipora_capitata_KBHIv3___TS.g37234.t1	74	4	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	1	52	0	1.88679	98.1132	0	Dark-Restricted
OG0053198	6	5	80.67	Pocillopora_meandrina_KBHIv1___TS.g15926.t1	70	6	yes	order	Scleractinia	59	5	8.47	61	6	42	13	9.83607	68.8525	21.3115	54	53	1	0	98.1481	1.85185	0	Dark-Restricted
OG0053204	6	6	95.83	Seriatopora_hystrix_REEFv1___17826	169	6	yes	order	Scleractinia	59	6	10.16	61	0	1	60	0	1.63934	98.3607	53	5	9	39	9.43396	16.9811	73.5849	Dark-Restricted
OG0053214	6	4	297	Pocillopora_verrucosa_RSSAv1___g19715.t1	738	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	6	49	0	10.9091	89.0909	0	Dark-Restricted
OG0053217	6	6	88.17	Porites_compressa_KBHIv1___TS.g33592.t1	92	6	yes	order	Scleractinia	59	6	10.16	61	6	6	49	9.83607	9.83607	80.3279	53	53	0	0	100	0	0	Dark-Restricted
OG0053220	6	6	98.33	Goniastrea_aspera_REEFv1___m3.22338.m1	152	6	yes	order	Scleractinia	59	6	10.16	61	5	7	49	8.19672	11.4754	80.3279	53	51	2	0	96.2264	3.77358	0	Dark-Restricted
OG0053221	6	4	82	Porites_evermanni_NAPFv1___00028807	93	6	yes	order	Scleractinia	59	4	6.77	61	6	55	0	9.83607	90.1639	0	55	55	0	0	100	0	0	Dark-Restricted
OG0053233	6	3	136.17	Platygyra_sinensis_SDTHv1___evm.model.contig_20661.1	129	6	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0053236	6	4	187.17	Stylophora_pistillata_GAJOv1___265	225	6	yes	order	Scleractinia	59	4	6.77	61	2	10	49	3.27869	16.3934	80.3279	55	21	34	0	38.1818	61.8182	0	Dark-Restricted
OG0055847	6	5	129.5	Pseudodiploria_strigosa_REEFv1___24320	124	6	yes	order	Scleractinia	59	5	8.47	61	2	4	55	3.27869	6.55738	90.1639	54	22	32	0	40.7407	59.2593	0	Dark-Restricted
OG0055855	6	5	108.17	Platygyra_sinensis_SDTHv1___evm.model.contig_85855.1	199	4	yes	order	Scleractinia	59	5	8.47	61	0	0	61	0	0	100	54	3	8	43	5.55556	14.8148	79.6296	Dark-Restricted
OG0055858	6	5	147	Porites_rus_NAIDv1___35285_t	133	5	yes	order	Scleractinia	59	5	8.47	61	0	11	50	0	18.0328	81.9672	54	2	52	0	3.7037	96.2963	0	Dark-Restricted
OG0055871	6	6	84.83	Pocillopora_damicornis_SIPAv1___00002520-RA	75	6	yes	order	Scleractinia	59	6	10.16	61	6	12	43	9.83607	19.6721	70.4918	53	52	1	0	98.1132	1.88679	0	Dark-Restricted
OG0057199	6	6	116.5	Montipora_capitata_WTHIv1.1___g27397.t1	101	6	yes	order	Scleractinia	59	6	10.16	61	5	7	49	8.19672	11.4754	80.3279	53	52	1	0	98.1132	1.88679	0	Dark-Restricted
OG0057207	6	4	166.67	Montipora_capitata_KBHIv3___RNAseq.g48938.t1	320	6	yes	order	Scleractinia	59	4	6.77	61	1	11	49	1.63934	18.0328	80.3279	55	33	22	0	60	40	0	Dark-Restricted
OG0057222	6	5	162.5	Porites_rus_NAIDv1___23528_t	219	6	yes	order	Scleractinia	59	5	8.47	61	1	11	49	1.63934	18.0328	80.3279	54	16	38	0	29.6296	70.3704	0	Dark-Restricted
OG0057243	6	5	184.33	Porites_compressa_KBHIv1___RNAseq.g5226.t1	368	6	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	1	53	0	1.85185	98.1481	0	Dark-Restricted
OG0057263	6	4	221.67	Porites_lobata_REEFv1___1315	112	6	yes	order	Scleractinia	59	4	6.77	61	12	42	7	19.6721	68.8525	11.4754	55	55	0	0	100	0	0	Dark-Restricted
OG0057266	6	4	157.83	Montipora_capitata_KBHIv3___RNAseq.g49747.t1	177	5	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	2	2	51	3.63636	3.63636	92.7273	Dark-Restricted
OG0057276	6	5	85.33	Porites_compressa_KBHIv1___RNAseq.g8488.t1	92	6	yes	order	Scleractinia	59	5	8.47	61	0	41	20	0	67.2131	32.7869	54	3	51	0	5.55556	94.4444	0	Dark-Restricted
OG0057281	6	3	233.83	Porites_compressa_KBHIv1___RNAseq.g33317.t1	206	6	yes	order	Scleractinia	59	3	5.08	61	5	4	52	8.19672	6.55738	85.2459	56	55	1	0	98.2143	1.78571	0	Dark-Restricted
OG0057284	6	6	77	Porites_astreoides_BBBMv1___48231-RA	90	6	yes	order	Scleractinia	59	6	10.16	61	0	0	61	0	0	100	53	0	8	45	0	15.0943	84.9057	Dark-Restricted
OG0057296	6	5	87.5	Porites_compressa_KBHIv1___RNAseq.g40969.t1	95	6	yes	order	Scleractinia	59	5	8.47	61	0	12	49	0	19.6721	80.3279	54	11	43	0	20.3704	79.6296	0	Dark-Restricted
